192.168.184.131	68.232.44.121	147	628	614	34890,443
192.168.184.131	68.232.44.121	148	628	614	34888,443
192.168.184.131	37.130.224.90	149	54	40	32824,80
192.168.184.131	68.232.44.121	150	54	40	34886,443
192.168.184.131	68.232.44.121	151	54	40	34882,443
192.168.184.131	68.232.44.121	152	54	40	34890,443
192.168.184.131	68.232.44.121	153	54	40	34888,443
192.168.184.131	192.168.184.2	154	82	68	
192.168.184.131	192.168.184.2	155	85	71	
192.168.184.131	192.168.184.2	156	82	68	
192.168.184.131	2.20.255.31	157	54	40	40020,443
192.168.184.131	104.16.104.204	158	638	624	55162,80
192.168.184.131	192.168.184.2	159	82	68	
192.168.184.131	192.168.184.2	160	77	63	
192.168.184.131	104.16.104.204	161	54	40	55162,80
192.168.184.131	192.168.184.2	162	84	70	
192.168.184.131	192.168.184.2	163	79	65	
192.168.184.131	192.168.184.2	164	83	69	
192.168.184.131	104.16.13.8	165	634	620	57178,80
192.168.184.131	104.16.104.204	166	643	629	55158,80
192.168.184.131	104.16.104.204	167	638	624	55160,80
192.168.184.131	104.16.104.204	168	658	644	55162,80
192.168.184.131	37.130.224.90	169	54	40	32824,80
192.168.184.131	104.16.13.8	170	54	40	57178,80
192.168.184.131	104.16.104.204	171	54	40	55158,80
192.168.184.131	104.16.104.204	172	54	40	55160,80
192.168.184.131	216.58.197.46	173	74	60	56046,443
192.168.184.131	115.112.1.4	174	74	60	54784,80
192.168.184.131	216.58.197.46	175	54	40	56046,443
192.168.184.131	216.58.197.46	176	571	557	56046,443
192.168.184.131	23.3.70.11	177	74	60	47492,80
192.168.184.131	104.16.104.204	178	54	40	55162,80
192.168.184.131	216.58.197.46	179	54	40	56046,443
192.168.184.131	216.58.197.46	180	270	256	56046,443
192.168.184.131	23.3.70.11	181	54	40	47492,80
192.168.184.131	216.58.197.46	182	107	93	56046,443
192.168.184.131	216.58.197.46	183	104	90	56046,443
192.168.184.131	216.58.197.46	184	96	82	56046,443
192.168.184.131	216.58.197.46	185	92	78	56046,443
192.168.184.131	216.58.197.46	186	361	347	56046,443
192.168.184.131	23.3.70.11	187	550	536	47492,80
192.168.184.131	104.16.104.204	188	642	628	55162,80
192.168.184.131	37.130.224.90	189	54	40	32824,80
192.168.184.131	23.3.70.11	190	54	40	47492,80
192.168.184.131	104.16.104.204	191	54	40	55162,80
192.168.184.131	216.58.197.46	192	54	40	56046,443
192.168.184.131	192.168.184.2	193	86	72	
192.168.184.131	192.168.184.2	194	73	59	
192.168.184.131	192.168.184.2	195	88	74	
192.168.184.131	216.58.197.46	196	100	86	56046,443
192.168.184.131	115.112.1.4	197	662	648	54784,80
192.168.184.131	115.112.1.4	198	54	40	54784,80
192.168.184.131	192.168.184.2	199	85	71	
192.168.184.131	192.168.184.2	200	82	68	
192.168.184.131	192.168.184.2	201	85	71	
192.168.184.131	54.225.171.35	202	1712	1698	41514,80
192.168.184.131	192.168.184.2	203	84	70	
192.168.184.131	192.168.184.2	204	85	71	
192.168.184.131	192.168.184.2	205	81	67	
192.168.184.131	216.58.197.46	206	506	492	56046,443
192.168.184.131	192.168.184.2	207	82	68	
192.168.184.131	192.168.184.2	208	85	71	
192.168.184.131	192.168.184.2	209	89	75	
192.168.184.131	216.58.197.46	210	100	86	56046,443
192.168.184.131	192.168.184.2	211	86	72	
192.168.184.131	192.168.184.2	212	83	69	
192.168.184.131	37.130.224.90	213	54	40	32824,80
192.168.184.131	192.168.184.2	214	75	61	
192.168.184.131	23.3.70.11	215	875	861	47492,80
192.168.184.131	23.3.70.11	216	54	40	47492,80
192.168.184.131	192.168.184.2	217	86	72	
192.168.184.131	192.168.184.2	218	81	67	
192.168.184.131	192.168.184.2	219	73	59	
192.168.184.131	192.168.184.2	220	80	66	
192.168.184.131	104.16.34.249	221	815	801	55866,80
192.168.184.131	192.168.184.2	222	81	67	
192.168.184.131	192.168.184.2	223	80	66	
192.168.184.131	192.168.184.2	224	85	71	
192.168.184.131	216.58.197.74	225	74	60	39784,80
192.168.184.131	216.58.197.74	226	74	60	39786,80
192.168.184.131	23.3.70.11	227	74	60	47498,80
192.168.184.131	23.3.70.11	228	74	60	47500,80
192.168.184.131	104.16.104.204	229	74	60	55226,80
192.168.184.131	115.112.1.4	230	74	60	54798,80
192.168.184.131	115.112.1.4	231	74	60	54800,80
192.168.184.131	216.58.197.74	232	54	40	39784,80
192.168.184.131	23.3.70.11	233	54	40	47498,80
192.168.184.131	23.3.70.11	234	54	40	47500,80
192.168.184.131	203.190.124.23	235	74	60	44566,80
192.168.184.131	203.190.124.23	236	74	60	44568,80
192.168.184.131	203.190.124.23	237	74	60	44570,80
192.168.184.131	104.16.104.204	238	651	637	55162,80
192.168.184.131	216.58.197.74	239	54	40	39786,80
192.168.184.131	104.16.104.204	240	54	40	55226,80
192.168.184.131	104.16.104.204	241	54	40	55162,80
192.168.184.131	104.16.104.204	242	650	636	55158,80
192.168.184.131	37.130.224.90	243	54	40	32824,80
192.168.184.131	192.168.184.2	244	88	74	
192.168.184.131	104.16.104.204	245	646	632	55162,80
192.168.184.131	115.112.1.4	246	54	40	54798,80
192.168.184.131	192.168.184.2	247	91	77	
192.168.184.131	203.190.124.23	248	54	40	44568,80
192.168.184.131	203.190.124.23	249	54	40	44566,80
192.168.184.131	203.190.124.23	250	54	40	44570,80
192.168.184.131	104.16.104.204	251	54	40	55158,80
192.168.184.131	104.16.34.249	252	744	730	55868,80
192.168.184.131	115.112.1.4	253	54	40	54800,80
192.168.184.131	203.190.124.23	254	1379	1365	44568,80
192.168.184.131	104.16.104.204	255	54	40	55162,80
192.168.184.131	203.190.124.23	256	54	40	44568,80
192.168.184.131	37.130.224.90	257	54	40	32824,80
192.168.184.131	104.16.110.18	258	111	97	34792,443
192.168.184.131	104.16.110.18	259	99	85	34792,443
192.168.184.131	104.16.110.18	260	529	515	34792,443
192.168.184.131	68.232.44.121	261	578	564	34888,443
192.168.184.131	104.16.110.18	262	416	402	34792,443
192.168.184.131	104.16.110.18	263	386	372	34792,443
192.168.184.131	68.232.44.121	264	578	564	34884,443
192.168.184.131	68.232.44.121	265	628	614	34890,443
192.168.184.131	68.232.44.121	266	628	614	34882,443
192.168.184.131	104.16.110.18	267	386	372	34792,443
192.168.184.131	31.13.79.246	268	111	97	50816,443
192.168.184.131	31.13.79.246	269	99	85	50816,443
192.168.184.131	31.13.79.246	270	729	715	50816,443
192.168.184.131	104.16.110.18	271	310	296	34792,443
192.168.184.131	104.16.110.18	272	54	40	34792,443
192.168.184.131	104.16.110.18	273	386	372	34792,443
192.168.184.131	104.16.110.18	274	386	372	34792,443
192.168.184.131	104.16.110.18	275	54	40	34792,443
192.168.184.131	104.16.110.18	276	54	40	34792,443
192.168.184.131	104.16.110.18	277	386	372	34792,443
192.168.184.131	104.16.110.18	278	54	40	34792,443
192.168.184.131	68.232.44.121	279	54	40	34888,443
192.168.184.131	68.232.44.121	280	54	40	34884,443
192.168.184.131	37.130.224.90	281	54	40	32824,80
192.168.184.131	104.16.110.18	282	54	40	34792,443
192.168.184.131	68.232.44.121	283	54	40	34890,443
192.168.184.131	68.232.44.121	284	54	40	34882,443
192.168.184.131	54.225.171.35	285	54	40	41514,80
192.168.184.131	104.16.34.249	286	54	40	55866,80
192.168.184.131	37.130.224.90	287	54	40	32824,80
192.168.184.131	104.16.13.8	288	651	637	57178,80
192.168.184.131	104.16.13.8	289	667	653	57182,80
192.168.184.131	31.13.79.246	290	54	40	50816,443
192.168.184.131	104.16.13.8	291	54	40	57178,80
192.168.184.131	104.16.13.8	292	54	40	57182,80
192.168.184.131	216.58.197.74	293	577	563	39776,80
192.168.184.131	216.58.197.74	294	54	40	39776,80
192.168.184.131	104.16.104.204	295	629	615	55162,80
192.168.184.131	104.16.104.204	296	653	639	55158,80
192.168.184.131	104.16.34.249	297	54	40	55868,80
192.168.184.131	104.16.104.204	298	54	40	55162,80
192.168.184.131	104.16.104.204	299	54	40	55158,80
192.168.184.131	68.232.44.121	300	620	606	34884,443
192.168.184.131	104.16.34.249	301	54	40	55866,80
192.168.184.131	104.16.34.249	302	54	40	55866,80
192.168.184.131	104.16.34.249	303	54	40	55866,80
192.168.184.131	104.16.34.249	304	54	40	55866,80
192.168.184.131	104.16.34.249	305	54	40	55866,80
192.168.184.131	37.130.224.90	306	54	40	32824,80
192.168.184.131	68.232.44.121	307	54	40	34884,443
192.168.184.131	68.232.44.121	308	620	606	34884,443
192.168.184.131	68.232.44.121	309	620	606	34888,443
192.168.184.131	68.232.44.121	310	54	40	34888,443
192.168.184.131	31.13.79.246	311	54	40	50816,443
192.168.184.131	68.232.44.121	312	54	40	34884,443
192.168.184.131	37.130.224.90	313	54	40	32824,80
192.168.184.131	192.168.184.2	314	75	61	
192.168.184.131	192.168.184.2	315	79	65	
192.168.184.131	192.168.184.2	316	68	54	
192.168.184.131	192.168.184.2	317	75	61	
192.168.184.131	192.168.184.2	318	70	56	
192.168.184.131	54.225.171.35	319	1860	1846	41514,80
192.168.184.131	104.16.13.8	320	599	585	57182,80
192.168.184.131	54.225.171.35	321	1860	1846	41516,80
192.168.184.131	104.16.13.8	322	599	585	57178,80
192.168.184.131	54.225.171.35	323	1864	1850	41518,80
192.168.184.131	192.168.184.2	324	88	74	
192.168.184.131	104.16.13.8	325	54	40	57182,80
192.168.184.131	68.232.44.121	326	620	606	34888,443
192.168.184.131	68.232.44.121	327	620	606	34884,443
192.168.184.131	104.16.13.8	328	54	40	57178,80
192.168.184.131	68.232.44.121	329	620	606	34882,443
192.168.184.131	104.16.104.204	330	665	651	55158,80
192.168.184.131	68.232.44.121	331	620	606	34890,443
192.168.184.131	104.16.104.204	332	638	624	55162,80
192.168.184.131	104.16.104.204	333	644	630	55160,80
192.168.184.131	104.16.104.204	334	638	624	55226,80
192.168.184.131	104.16.13.8	335	700	686	57184,80
192.168.184.131	68.232.44.121	336	620	606	34886,443
192.168.184.131	68.232.44.121	337	620	606	34892,443
192.168.184.131	104.16.110.18	338	375	361	34792,443
192.168.184.131	104.16.110.18	339	373	359	34792,443
192.168.184.131	104.16.110.18	340	373	359	34792,443
192.168.184.131	104.16.13.8	341	54	40	57178,80
192.168.184.131	2.20.255.31	342	111	97	40020,443
192.168.184.131	2.20.255.31	343	156	142	40020,443
192.168.184.131	104.16.104.204	344	54	40	55158,80
192.168.184.131	104.16.104.204	345	54	40	55162,80
192.168.184.131	104.16.104.204	346	54	40	55160,80
192.168.184.131	104.16.110.18	347	54	40	34792,443
192.168.184.131	104.16.13.8	348	54	40	57184,80
192.168.184.131	104.16.110.18	349	54	40	34792,443
192.168.184.131	2.20.255.31	350	655	641	40020,443
192.168.184.131	104.16.104.204	351	54	40	55226,80
192.168.184.131	37.130.224.90	352	54	40	32824,80
192.168.184.131	37.130.224.90	353	54	40	32824,80
192.168.184.131	216.58.197.46	354	187	173	56046,443
192.168.184.131	68.232.44.121	355	54	40	34884,443
192.168.184.131	68.232.44.121	356	54	40	34882,443
192.168.184.131	104.16.110.18	357	54	40	34792,443
192.168.184.131	216.58.197.46	358	100	86	56046,443
192.168.184.131	68.232.44.121	359	54	40	34886,443
192.168.184.131	68.232.44.121	360	54	40	34892,443
192.168.184.131	68.232.44.121	361	54	40	34890,443
192.168.184.131	68.232.44.121	362	54	40	34888,443
192.168.184.131	104.16.13.8	363	626	612	57178,80
192.168.184.131	115.112.1.4	364	654	640	54784,80
192.168.184.131	23.3.70.11	365	542	528	47492,80
192.168.184.131	104.16.104.204	366	658	644	55226,80
192.168.184.131	23.3.70.11	367	54	40	47492,80
192.168.184.131	104.16.13.8	368	54	40	57178,80
192.168.184.131	68.232.44.121	369	620	606	34888,443
192.168.184.131	104.16.104.204	370	54	40	55226,80
192.168.184.131	68.232.44.121	371	620	606	34890,443
192.168.184.131	68.232.44.121	372	620	606	34892,443
192.168.184.131	68.232.44.121	373	620	606	34886,443
192.168.184.131	68.232.44.121	374	620	606	34882,443
192.168.184.131	68.232.44.121	375	620	606	34884,443
192.168.184.131	115.112.1.4	376	54	40	54784,80
192.168.184.131	192.168.184.2	377	83	69	
192.168.184.131	192.168.184.2	378	85	71	
192.168.184.131	192.168.184.2	379	87	73	
192.168.184.131	104.16.104.204	380	634	620	55226,80
192.168.184.131	104.16.104.204	381	54	40	55226,80
192.168.184.131	68.232.44.121	382	54	40	34890,443
192.168.184.131	68.232.44.121	383	54	40	34892,443
192.168.184.131	68.232.44.121	384	54	40	34886,443
192.168.184.131	192.168.184.2	385	89	75	
192.168.184.131	192.168.184.2	386	85	71	
192.168.184.131	192.168.184.2	387	86	72	
192.168.184.131	68.232.44.121	388	620	606	34884,443
192.168.184.131	68.232.44.121	389	620	606	34882,443
192.168.184.131	68.232.44.121	390	54	40	34888,443
192.168.184.131	68.232.44.121	391	624	610	34886,443
192.168.184.131	68.232.44.121	392	620	606	34892,443
192.168.184.131	68.232.44.121	393	620	606	34890,443
192.168.184.131	68.232.44.121	394	624	610	34888,443
192.168.184.131	192.168.184.2	395	89	75	
192.168.184.131	192.168.184.2	396	81	67	
192.168.184.131	192.168.184.2	397	88	74	
192.168.184.131	2.20.255.31	398	54	40	40020,443
192.168.184.131	68.232.44.121	399	54	40	34888,443
192.168.184.131	68.232.44.121	400	54	40	34884,443
192.168.184.131	68.232.44.121	401	54	40	34886,443
192.168.184.131	68.232.44.121	402	54	40	34882,443
192.168.184.131	68.232.44.121	403	54	40	34890,443
192.168.184.131	68.232.44.121	404	54	40	34892,443
192.168.184.131	192.168.184.2	405	82	68	
192.168.184.131	192.168.184.2	406	87	73	
192.168.184.131	192.168.184.2	407	87	73	
192.168.184.131	68.232.44.121	408	620	606	34888,443
192.168.184.131	68.232.44.121	409	620	606	34890,443
192.168.184.131	68.232.44.121	410	624	610	34892,443
192.168.184.131	68.232.44.121	411	54	40	34890,443
192.168.184.131	68.232.44.121	412	54	40	34888,443
192.168.184.131	68.232.44.121	413	54	40	34892,443
192.168.184.131	37.130.224.90	414	54	40	32824,80
192.168.184.131	54.225.171.35	415	54	40	41518,80
192.168.184.131	54.225.171.35	416	54	40	41514,80
192.168.184.131	54.225.171.35	417	54	40	41516,80
192.168.184.131	192.168.184.2	418	77	63	
192.168.184.131	23.3.70.11	419	834	820	47492,80
192.168.184.131	216.58.197.46	420	445	431	56046,443
192.168.184.131	23.3.70.11	421	54	40	47492,80
192.168.184.131	216.58.197.46	422	100	86	56046,443
192.168.184.131	2.20.255.31	423	54	40	40020,443
192.168.184.131	37.130.224.90	424	54	40	32824,80
192.168.184.131	37.130.224.90	425	54	40	32824,80
192.168.184.131	23.23.170.52	426	74	60	41856,80
192.168.184.131	37.130.224.90	427	54	40	32824,80
192.168.184.131	203.190.124.23	428	1350	1336	44566,80
192.168.184.131	104.16.104.204	429	643	629	55226,80
192.168.184.131	104.16.104.204	430	642	628	55160,80
192.168.184.131	54.225.171.35	431	1624	1610	41518,80
192.168.184.131	104.16.104.204	432	54	40	55226,80
192.168.184.131	104.16.104.204	433	54	40	55160,80
192.168.184.131	203.190.124.23	434	54	40	44566,80
192.168.184.131	104.16.104.204	435	585	571	55160,80
192.168.184.131	37.130.224.90	436	54	40	32824,80
192.168.184.131	198.252.206.17	437	716	702	44994,80
192.168.184.131	104.16.104.204	438	54	40	55160,80
192.168.184.131	104.16.104.204	439	638	624	55160,80
192.168.184.131	104.16.104.204	440	638	624	55226,80
192.168.184.131	104.16.34.249	441	736	722	55866,80
192.168.184.131	104.16.104.204	442	54	40	55226,80
192.168.184.131	104.16.104.204	443	54	40	55160,80
192.168.184.131	23.23.170.52	444	54	40	41856,80
192.168.184.131	104.16.104.204	445	643	629	55226,80
192.168.184.131	104.16.104.204	446	54	40	55226,80
192.168.184.131	37.130.224.90	447	54	40	32824,80
192.168.184.131	198.252.206.17	448	54	40	44994,80
192.168.184.131	198.252.206.17	449	836	822	44994,80
192.168.184.131	37.130.224.90	450	54	40	32824,80
192.168.184.131	104.16.34.249	451	54	40	55866,80
192.168.184.131	37.130.224.90	452	54	40	32824,80
192.168.184.131	54.225.171.35	453	54	40	41518,80
192.168.184.131	198.252.206.17	454	54	40	44994,80
192.168.184.131	104.16.13.8	455	643	629	57178,80
192.168.184.131	104.16.13.8	456	659	645	57182,80
192.168.184.131	104.16.13.8	457	54	40	57178,80
192.168.184.131	104.16.13.8	458	54	40	57182,80
192.168.184.131	37.130.224.90	459	54	40	32824,80
192.168.184.131	104.16.104.204	460	648	634	55226,80
192.168.184.131	104.16.104.204	461	54	40	55226,80
192.168.184.131	104.16.104.204	462	577	563	55226,80
192.168.184.131	104.16.104.204	463	54	40	55226,80
192.168.184.131	37.130.224.90	464	54	40	32824,80
192.168.184.131	54.225.171.35	465	1825	1811	41518,80
192.168.184.131	54.225.171.35	466	1813	1799	41516,80
192.168.184.131	37.130.224.90	467	54	40	32824,80
192.168.184.131	37.130.224.90	468	54	40	32824,80
192.168.184.131	37.130.224.90	469	54	40	32824,80
192.168.184.131	104.16.104.204	470	74	60	55240,80
192.168.184.131	104.16.104.204	471	74	60	55242,80
192.168.184.131	23.23.170.52	472	74	60	41862,80
192.168.184.131	203.190.124.23	473	74	60	44580,80
192.168.184.131	203.190.124.23	474	74	60	44582,80
192.168.184.131	104.16.104.204	475	54	40	55240,80
192.168.184.131	104.16.104.204	476	54	40	55242,80
192.168.184.131	104.16.34.249	477	820	806	55866,80
192.168.184.131	203.190.124.23	478	54	40	44580,80
192.168.184.131	203.190.124.23	479	54	40	44582,80
192.168.184.131	37.130.224.90	480	54	40	32824,80
192.168.184.131	54.225.171.35	481	54	40	41518,80
192.168.184.131	54.225.171.35	482	54	40	41516,80
192.168.184.131	23.23.170.52	483	54	40	41862,80
192.168.184.131	37.130.224.90	484	54	40	32824,80
192.168.184.131	37.130.224.90	485	54	40	32824,80
192.168.184.131	104.16.34.249	486	54	40	55866,80
192.168.184.131	104.16.34.249	487	54	40	55866,80
192.168.184.131	216.58.197.74	488	582	568	39776,80
192.168.184.131	104.16.104.204	489	634	620	55226,80
192.168.184.131	216.58.197.74	490	54	40	39776,80
192.168.184.131	104.16.104.204	491	658	644	55160,80
192.168.184.131	104.16.104.204	492	54	40	55226,80
192.168.184.131	104.16.104.204	493	54	40	55160,80
192.168.184.131	68.232.44.121	494	625	611	34892,443
192.168.184.131	198.252.206.17	495	708	694	44994,80
192.168.184.131	68.232.44.121	496	54	40	34892,443
192.168.184.131	68.232.44.121	497	625	611	34892,443
192.168.184.131	104.16.104.204	498	638	624	55160,80
192.168.184.131	68.232.44.121	499	625	611	34888,443
192.168.184.131	192.168.184.2	500	77	63	
192.168.184.131	104.16.104.204	501	54	40	55160,80
192.168.184.131	104.16.34.249	502	54	40	55866,80
192.168.184.131	104.16.34.249	503	54	40	55866,80
192.168.184.131	104.16.34.249	504	54	40	55866,80
192.168.184.131	104.16.34.249	505	54	40	55866,80
192.168.184.131	68.232.44.121	506	54	40	34888,443
192.168.184.131	104.16.104.204	507	644	630	55160,80
192.168.184.131	104.16.104.204	508	638	624	55226,80
192.168.184.131	104.16.104.204	509	54	40	55226,80
192.168.184.131	68.232.44.121	510	54	40	34892,443
192.168.184.131	192.168.184.2	511	81	67	
192.168.184.131	192.168.184.2	512	90	76	
192.168.184.131	192.168.184.2	513	84	70	
192.168.184.131	104.16.104.204	514	54	40	55160,80
192.168.184.131	198.252.206.17	515	755	741	44996,80
192.168.184.131	115.112.1.4	516	659	645	54784,80
192.168.184.131	216.58.197.46	517	191	177	56046,443
192.168.184.131	216.58.197.46	518	100	86	56046,443
192.168.184.131	23.3.70.11	519	547	533	47492,80
192.168.184.131	104.16.104.204	520	658	644	55160,80
192.168.184.131	23.3.70.11	521	54	40	47492,80
192.168.184.131	192.168.184.2	522	85	71	
192.168.184.131	192.168.184.2	523	83	69	
192.168.184.131	198.252.206.17	524	54	40	44994,80
192.168.184.131	192.168.184.2	525	84	70	
192.168.184.131	115.112.1.4	526	54	40	54784,80
192.168.184.131	104.16.104.204	527	639	625	55160,80
192.168.184.131	198.252.206.17	528	892	878	44994,80
